DataSet,Day,Income,Goods,Land,Labour,Capital
Household9,232,-3.8964458109833267,988,2276,7564,1120
Household10,232,1.3468934551597158,1076,3189,396,0
Household1,233,-2.7138808300182404,1485,6090,4475,3369
Household2,233,-4.11072741890643,822,466,2485,1250
Household3,233,-3.632088616962177,1080,1763,6805,0
Household4,233,3.1196351409953884,2199,6749,996,3346
Household5,233,7.189985834218216,1945,1370,214,1354
Household6,233,-1.6672387578569996,1590,0,6585,3944
Household7,233,0.7353147381581557,1561,6019,251,0
Household8,233,522.2767869566732,2105,4518,5213,458
Household9,233,-2.7925268129069423,992,2266,7554,1110
Household10,233,2.1966357157235024,1079,3179,386,0
Household1,234,-1.1812620183972626,1492,6080,4465,3359
Household2,234,-1.3995577390244147,826,456,2475,1240
Household3,234,0.9077144549633349,1084,1753,6795,0
Household4,234,-0.8266205476536577,2209,6739,986,3336
Household5,234,10.779147727091779,1954,1360,204,1344
Household6,234,-1.0862436020328161,1596,0,6575,3934
Household7,234,-2.5154236218179555,1567,6009,241,0
Household8,234,547.5700324717843,2112,4508,5203,448
Household9,234,-1.6886078148305614,996,2256,7544,1100
Household10,234,3.046377976287289,1082,3169,376,0
Household1,235,-4.183540272149958,1499,6070,4455,3349
Household2,235,-1.9995943284596063,830,446,2465,1230
Household3,235,-2.520449396226409,1089,1743,6785,0
Household4,235,3.195090686812552,2218,6729,976,3326
Household5,235,14.368309619965313,1963,1350,194,1334
Household6,235,-0.5052484462086326,1602,0,6565,3924
Household7,235,-1.824563774706796,1573,5999,231,0
Household8,235,572.8632779868955,2119,4498,5193,438
Household9,235,-0.5846888167541806,1000,2246,7534,1090
Household10,235,3.8961202368510897,1085,3159,366,0
Household1,236,-2.6509214605289912,1506,6060,4445,3339
Household2,236,-3.823321713951268,834,436,2455,1220
Household3,236,2.0193536756991026,1093,1733,6775,0
Household4,236,-0.7511650018364939,2228,6719,966,3316
Household5,236,17.957471512838847,1972,1340,184,1324
Household6,236,-4.45915035575813,1608,0,6555,3914
Household7,236,-1.13370392759564,1579,5989,221,0
Household8,236,598.1565235020066,2126,4488,5183,428
Household9,236,-4.015666884051473,1004,2236,7524,1080
Household10,236,-3.2221044257003726,1089,3149,356,0
Household1,237,-1.1183026489080135,1513,6050,4435,3329
Household2,237,-1.1121520340692523,838,426,2445,1210
Household3,237,-1.4088101754906415,1098,1723,6765,0
Household4,237,3.270546232629716,2237,6709,956,3306
Household5,237,21.546633405712388,1981,1330,174,1314
Household6,237,4.089811723181315,1613,0,6545,3904
Household7,237,-0.4428440804844911,1585,5979,211,0
Household8,237,623.4497690171178,2133,4478,5173,418
Household9,237,-2.911747885975089,1008,2226,7514,1070
Household10,237,-2.372362165136579,1092,3139,346,0
Household1,238,-4.120580902660709,1520,6040,4425,3319
Household2,238,-1.712188623504444,842,416,2435,1200
Household3,238,3.1309928964348703,1102,1713,6755,0
Household4,238,-0.6757094560193302,2247,6699,946,3296
Household5,238,25.135795298585926,1990,1320,164,1304
Household6,238,0.7292086719182471,1619,0,6535,3894
Household7,238,-4.286881298746994,1591,5969,201,0
Household8,238,648.7430145322289,2140,4468,5163,408
Household9,238,-1.807828887898708,1012,2216,7504,1060
Household10,238,-1.5226199045727924,1095,3129,336,0
Household1,239,-2.587962091039742,1527,6030,4415,3309
Household2,239,-2.3122252129396355,846,406,2425,1190
Household3,239,-0.29717095475487376,1107,1703,6745,0
Household4,239,3.3460017784468796,2256,6689,936,3286
Household5,239,-3.156567697160469,1999,1310,154,1294
Household6,239,-2.6313943793448225,1625,0,6525,3884
Household7,239,-3.59602145163584,1597,5959,191,0
Household8,239,674.0362600473401,2147,4458,5153,398
Household9,239,-0.7039098898223273,1016,2206,7494,1050
Household10,239,-0.6728776440090058,1098,3119,326,0
Household1,240,-1.0553432794187643,1534,6020,4405,3299
Household2,240,-4.135952598431297,850,396,2415,1180
Household3,240,4.242632117170638,1111,1693,6735,0
Household4,240,-0.6002539102021665,2266,6679,926,3276
Household5,240,0.4325941957130759,2008,1300,144,1284
Household6,240,-2.0503992235206496,1631,0,6515,3874
Household7,240,-2.905161604524686,1603,5949,181,0
Household8,240,699.3295055624512,2154,4448,5143,388
Household9,240,-4.13488795711962,1020,2196,7484,1040
Household10,240,0.1768646165547807,1101,3109,316,0
Household1,241,-4.05762153317146,1541,6010,4395,3289
Household2,241,-1.4247829185492815,854,386,2405,1170
Household3,241,-3.7204287993927796,1116,1683,6725,0
Household4,241,3.4214573242640434,2275,6669,916,3266
Household5,241,4.021756088586638,2017,1290,134,1274
Household6,241,-1.4694040676964661,1637,0,6505,3864
Household7,241,-2.21430175741353,1609,5939,171,0
Household8,241,724.6227510775624,2161,4438,5133,378
Household9,241,-3.0309689590432356,1024,2186,7474,1030
Household10,241,1.0266068771185672,1104,3099,306,0
Household1,242,-2.525002721550493,1548,6000,4385,3279
Household2,242,-2.024819507984473,858,376,2395,1160
Household3,242,0.8193742725327358,1120,1673,6715,0
Household4,242,-0.5247983643850027,2285,6659,906,3256
Household5,242,7.610917981460201,2026,1280,124,1264
Household6,242,-0.8884089118722827,1643,0,6495,3854
Household7,242,-1.523441910302374,1615,5929,161,0
Household8,242,749.9159965926735,2168,4428,5123,368
Household9,242,-1.9270499609668548,1028,2176,7464,1020
Household10,242,1.8763491376823538,1107,3089,296,0
Household1,243,-0.9923839099295151,1555,5990,4375,3269
Household2,243,-3.8485468934761347,862,366,2385,1150
Household3,243,-2.6087895786570083,1125,1663,6705,0
Household4,243,3.496912870081207,2294,6649,896,3246
Household5,243,11.200079874333763,2035,1270,114,1254
Household6,243,-0.3074137560481063,1649,0,6485,3844
Household7,243,-0.832582063191218,1621,5919,151,0
Household8,243,775.2092421077847,2175,4418,5113,358
Household9,243,-0.8231309628904739,1032,2166,7454,1010
Household10,243,2.7260913982461403,1110,3079,286,0
Household1,244,-3.994662163682211,1562,5980,4365,3259
Household2,244,-1.1373772135941191,866,356,2375,1140
Household3,244,1.9310134932685035,1129,1653,6695,0
Household4,244,-0.449342818567839,2304,6639,886,3236
Household5,244,14.789241767207297,2044,1260,104,1244
Household6,244,-4.261315665597596,1655,0,6475,3834
Household7,244,-4.676619281453743,1627,5909,141,0
Household8,244,800.5024876228958,2182,4408,5103,348
Household9,244,-4.254109030187767,1036,2156,7444,1000
Household10,244,3.575833658809927,1113,3069,276,0
Household1,245,-2.4620433520612437,1569,5970,4355,3249
Household2,245,-1.7374138030293107,870,346,2365,1130
Household3,245,-1.4971503579212406,1134,1643,6685,0
Household4,245,3.572368415898371,2313,6629,876,3226
Household5,245,18.37840366008083,2053,1250,94,1234
Household6,245,4.287646413341848,1660,0,6465,3824
Household7,245,3.9822074887726746,1632,5899,131,0
Household8,245,825.795733138007,2189,4398,5093,338
Household9,245,4.603344904385189,1041,2146,7434,990
Household10,245,4.211143932755036,1118,3059,266,0
Household1,246,-0.9294245404402659,1576,5960,4345,3239
Household2,246,-2.3374503924645023,874,336,2355,1120
Household3,246,3.042652714004271,1138,1633,6675,0
Household4,246,-0.37388727275067524,2323,6619,866,3216
Household5,246,21.967565552954373,2062,1240,84,1224
Household6,246,0.9270433620787806,1666,0,6455,3814
Household7,246,0.7314691287965793,1638,5889,121,0
Household8,246,851.0889786531181,2196,4388,5083,328
Household9,246,13.460798838958137,1046,2136,7424,980
Household10,246,4.846454206700145,1123,3049,256,0
Household1,247,-3.9317027941929616,1583,5950,4335,3229
Household2,247,-4.161177777956164,878,326,2345,1110
Household3,247,-0.3855111371854729,1143,1623,6665,0
Household4,247,3.6478239617155346,2332,6609,856,3206
Household5,247,25.55672744582791,2071,1230,74,1214
Household6,247,-2.433559689184289,1672,0,6445,3804
Household7,247,-2.519269231179532,1644,5879,111,0
Household8,247,876.3822241682293,2203,4378,5073,318
Household9,247,-2.076453351197763,1051,2126,7414,970
Household10,247,5.4817644806452535,1128,3039,246,0
Household1,248,-2.3990839825719945,1590,5940,4325,3219
Household2,248,-1.4500080980741483,882,316,2335,1100
Household3,248,4.154291934740039,1147,1613,6655,0
Household4,248,-0.2984317269335115,2342,6599,846,3196
Household5,248,-2.7356355499184843,2080,1220,64,1204
Household6,248,-1.8525645333601162,1678,0,6435,3794
Household7,248,-1.8284093840683724,1650,5869,101,0
Household8,248,901.6754696833407,2210,4368,5063,308
Household9,248,6.781000583375182,1056,2116,7404,960
Household10,248,6.117074754590362,1133,3029,236,0
Household1,249,-0.8664651709510167,1597,5930,4315,3209
Household2,249,-2.05004468750934,886,306,2325,1090
Household3,249,-3.8087689818233788,1152,1603,6645,0
Household4,249,3.7232795075326983,2351,6589,836,3186
Household5,249,0.8535263429550604,2089,1210,54,1194
Household6,249,-1.2715693775359327,1684,0,6425,3784
Household7,249,-1.1375495369572164,1656,5859,91,0
Household8,249,926.9687151984521,2217,4358,5053,298
Household9,249,15.63845451794813,1061,2106,7394,950
Household10,249,6.752385028535471,1138,3019,226,0
Household1,250,-3.8687434247037125,1604,5920,4305,3199
Household2,250,-3.8737720730010015,890,296,2315,1080
Household3,250,0.7310340901021366,1156,1593,6635,0
Household4,250,-0.22297618111634776,2361,6579,826,3176
Household5,250,4.442688235828623,2098,1200,44,1184
Household6,250,-0.6905742217117492,1690,0,6415,3774
Household7,250,-0.4466896898460675,1662,5849,81,0
Household8,250,952.2619607135633,2224,4348,5043,288
Household9,250,-4.433694737581444,1066,2096,7384,940
Household10,250,7.38769530248058,1143,3009,216,0
Household1,251,-2.3361246130827453,1611,5910,4295,3189
Household2,251,-1.162602393118986,894,286,2305,1070
Household3,251,-2.6971297610876075,1161,1583,6625,0
Household4,251,3.798735053349862,2370,6569,816,3166
Household5,251,8.031850128702185,2107,1190,34,1174
Household6,251,-4.644476131261246,1696,0,6405,3764
Household7,251,-4.290726908108571,1668,5839,71,0
Household8,251,977.5552062286748,2231,4338,5033,278
Household9,251,4.423759196991504,1071,2086,7374,930
Household10,251,8.023005576425703,1148,2999,206,0
Household1,252,-0.8035058014617675,1618,5900,4285,3179
Household2,252,-1.7626389825541775,898,276,2295,1060
Household3,252,1.8426733108379043,1165,1573,6615,0
Household4,252,-0.14752063529918402,2380,6559,806,3156
Household5,252,11.621012021575748,2116,1180,24,1164
Household6,252,3.9044859476781983,1701,0,6395,3754
Household7,252,-3.5998670609974166,1674,5829,61,0
Household8,252,1002.8484517437863,2238,4328,5023,268
Household9,252,13.281213131564453,1076,2076,7364,920
Household10,252,8.658315850370826,1153,2989,196,0
Household1,253,-3.8057840552144633,1625,5890,4275,3169
Household2,253,-2.362675571989369,902,266,2285,1050
Household3,253,-1.5854905403518398,1170,1563,6605,0
Household4,253,3.874190599167026,2389,6549,796,3146
Household5,253,15.210173914449282,2125,1170,14,1154
Household6,253,0.5438828964151305,1707,0,6385,3744
Household7,253,-2.9090072138862624,1680,5819,51,0
Household8,253,1028.141697258898,2245,4318,5013,258
Household9,253,-2.256039058591462,1081,2066,7354,910
Household10,253,9.29362612431595,1158,2979,186,0
Household1,254,-2.273165243593496,1632,5880,4265,3159
Household2,254,-4.186402957481031,906,256,2275,1040
Household3,254,2.954312531573672,1174,1553,6595,0
Household4,254,-0.07206508948202028,2399,6539,786,3136
Household5,254,18.799335807322816,2134,1160,4,1144
Household6,254,-2.816720154847939,1713,0,6375,3734
Household7,254,-2.2181473667751064,1686,5809,41,0
Household8,254,1053.4349427740096,2252,4308,5003,248
Household9,254,6.601414875981483,1086,2056,7344,900
Household10,254,9.928936398261072,1163,2969,176,0
Household1,255,-0.7405464319725183,1639,5870,4255,3149
Household2,255,-1.4752332775990151,910,246,2265,1030
Household3,255,-0.4738513196160721,1179,1543,6585,0
Household4,255,3.9496461449841895,2408,6529,776,3126
Household5,255,3.4197244814485863,2142,1150,0,1134
Household6,255,-2.235724999023766,1719,0,6365,3724
Household7,255,-1.5272875196639504,1692,5799,31,0
Household8,255,1078.7281882891214,2259,4298,4993,238
Household9,255,15.458868810554431,1091,2046,7334,890
Household10,255,10.564246672206195,1168,2959,166,0
Household1,256,-3.742824685725214,1646,5860,4245,3139
Household2,256,-2.0752698670342067,914,236,2255,1020
Household3,256,4.06595175230944,1183,1533,6575,0
Household4,256,0.0033904563351434547,2418,6519,766,3116
Household5,256,2.57861516161627,2146,1140,0,1124
Household6,256,-1.6547298431995827,1725,0,6355,3714
Household7,256,-0.8364276725527944,1698,5789,21,0
Household8,256,1090.9626189535081,2267,4288,4983,228
Household9,256,-4.613280444975143,1096,2036,7324,880
Household10,256,11.199556946151318,1173,2949,156,0
Household1,257,-2.210205874104247,1653,5850,4235,3129
Household2,257,-3.8989972525258683,918,226,2245,1010
Household3,257,-3.897109164253978,1188,1523,6565,0
Household4,257,4.025101690801353,2427,6509,756,3106
Household5,257,-2.751108124537769,2154,1130,0,1114
Household6,257,-1.0737346873753992,1731,0,6345,3704
Household7,257,-4.680464890815319,1704,5779,11,0
Household8,257,1116.2558644686198,2274,4278,4973,218
Household9,257,4.244173489597806,1101,2026,7314,870
Household10,257,11.834867220096438,1178,2939,146,0
Household1,258,-0.6775870624832692,1660,5840,4225,3119
Household2,258,-1.1878275726438527,922,216,2235,1000
Household3,258,0.6426939076715374,1192,1513,6555,0
Household4,258,0.07884600215230719,2437,6499,746,3096
Household5,258,-2.541585886241485,2161,1120,0,1104
Household6,258,-0.49273953155121575,1737,0,6335,3694
Household7,258,3.978361879411098,1709,5769,1,0
Household8,258,1141.5491099837316,2281,4268,4963,208
Household9,258,13.101627424170754,1106,2016,7304,860
Household10,258,12.470177494041561,1183,2929,136,0
Household1,259,-3.679865316235965,1667,5830,4215,3109
Household2,259,-1.7878641620790443,926,206,2225,990
Household3,259,-2.7854699435182066,1197,1503,6545,0
Household4,259,4.100557236618517,2446,6489,736,3086
Household5,259,-2.3320636479451977,2168,1110,0,1094
Household6,259,-4.446641441100713,1743,0,6325,3684
Household7,259,-4.415778097641125,1713,5759,0,0
Household8,259,1166.8423554988433,2288,4258,4953,198
Household9,259,-2.2389157733290403,1111,2006,7294,850
Household10,259,13.105487767986684,1188,2919,126,0
Household1,260,-2.1472465046149978,1674,5820,4205,3099
Household2,260,-2.3879007515142288,930,196,2215,980
Household3,260,1.7543331284073052,1201,1493,6535,0
Household4,260,0.15430154796947093,2456,6479,726,3076
Household5,260,-2.1225414096489104,2175,1100,0,1084
Household6,260,4.102320637838732,1748,0,6315,3674
Household7,260,3.113987105965629,1716,5749,0,0
Household8,260,1192.135601013955,2295,4248,4943,188
Household9,260,-1.1349967752526595,1115,1996,7284,840
Household10,260,13.740798041931807,1193,2909,116,0
Household1,261,-0.6146276929939916,1681,5810,4195,3089
Household2,261,-4.21162813700589,934,186,2205,970
Household3,261,-1.673830722782439,1206,1483,6525,0
Household4,261,4.176012782435681,2465,6469,716,3066
Household5,261,-1.913019171352623,2182,1090,0,1074
Household6,261,0.741717586575664,1754,0,6305,3664
Household7,261,-0.6354208828600871,1720,5739,0,0
Household8,261,1217.4288465290667,2302,4238,4933,178
Household9,261,-4.565974842549952,1119,1986,7274,830
Household10,261,14.37610831587693,1198,2899,106,0
Household1,262,-3.6169059467466873,1688,5800,4185,3079
Household2,262,-1.5004584571238748,938,176,2195,960
Household3,262,2.865972349143073,1210,1473,6515,0
Household4,262,0.22975709378663467,2475,6459,706,3056
Household5,262,-1.7034969330563356,2189,1080,0,1064
Household6,262,-2.6188854646874056,1760,0,6295,3654
Household7,262,-1.0736226023685997,1724,5729,0,0
Household8,262,1242.7220920441785,2309,4228,4923,168
Household9,262,-3.462055844473568,1123,1976,7264,820
Household10,262,15.011418589822053,1203,2889,96,0
Household1,263,-2.08428713512572,1695,5790,4175,3069
Household2,263,-2.1004950465590664,942,166,2185,950
Household3,263,-0.5621915020466712,1215,1463,6505,0
Household4,263,4.2514683282528445,2484,6449,696,3046
Household5,263,-1.4939746947600483,2196,1070,0,1054
Household6,263,-2.0378903088632327,1766,0,6285,3644
Household7,263,-1.5118243218771052,1728,5719,0,0
Household8,263,1268.0153375592902,2316,4218,4913,158
Household9,263,-2.358136846397187,1127,1966,7254,810
Household10,263,15.646728863767176,1208,2879,86,0
Household1,264,-0.551668323504714,1702,5780,4165,3059
Household2,264,-3.924222432050728,946,156,2175,940
Household3,264,3.9776115698788406,1219,1453,6495,0
Household4,264,0.3052126396037984,2494,6439,686,3036
Household5,264,-1.284452456463761,2203,1060,0,1044
Household6,264,-1.4568951530390493,1772,0,6275,3634
Household7,264,-1.9500260413856108,1732,5709,0,0
Household8,264,1293.308583074402,2323,4208,4903,148
Household9,264,-1.2542178483208062,1131,1956,7244,800
Household10,264,16.2820391377123,1213,2869,76,0
