DataSet,Day,Money,Goods,GoodsPrice,Land,Labour,Capital
Firm2,179,-151199.8143125481,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,73,73,0
Firm3,179,-157834.88352200048,106,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,73,73,0
Firm4,179,-172626.8281405573,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,74,74,0
Firm5,179,-165386.50176835724,79,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,74,74,0
Firm6,179,-164679.3853677408,549,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,74,74,0
Firm7,179,-184429.60764969335,1049,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,74,74,0
Firm8,179,-225186.79865431553,1503,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,74,74,0
Firm9,179,-178162.32320175477,1225,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,74,74,0
Firm10,179,-155981.00905542995,900,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,75,75,0
Firm1,180,-156167.97900719324,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,75,75,0
Firm2,180,-151991.74038764552,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,75,75,0
Firm3,180,-158550.18469033006,105,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,75,75,0
Firm4,180,-173422.37195143857,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,76,76,0
Firm5,180,-166152.2412200632,78,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,76,76,0
Firm6,180,-165412.39668675177,548,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,76,76,0
Firm7,180,-185274.85541052473,1051,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,76,76,0
Firm8,180,-226278.90248124153,1510,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,76,76,0
Firm9,180,-178992.6681262467,1229,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,76,76,0
Firm10,180,-156704.8555910025,904,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,77,77,0
Firm1,181,-156883.09032699792,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,77,77,0
Firm2,181,-152783.66646274296,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,77,77,0
Firm3,181,-159265.48585865964,104,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,77,77,0
Firm4,181,-174217.91576231984,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,78,78,0
Firm5,181,-166904.92185691846,76,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,78,78,0
Firm6,181,-166179.24552534003,550,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,78,78,0
Firm7,181,-186132.0127364863,1054,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,78,78,0
Firm8,181,-227334.61145801388,1516,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,78,78,0
Firm9,181,-179810.51018675012,1232,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,78,78,0
Firm10,181,-157428.70212657505,908,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,79,79,0
Firm1,182,-157598.2016468026,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,79,79,0
Firm2,182,-153575.5925378404,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,79,79,0
Firm3,182,-159980.78702698922,103,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,79,79,0
Firm4,182,-175013.4595732011,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,80,80,0
Firm5,182,-167670.66130862443,75,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,80,80,0
Firm6,182,-166934.81519073586,551,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,80,80,0
Firm7,182,-186989.17006244787,1057,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,80,80,0
Firm8,182,-228390.32043478623,1522,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,80,80,0
Firm9,182,-180645.36843650707,1237,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,80,80,0
Firm10,182,-158128.64476137827,909,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,81,81,0
Firm1,183,-158313.31296660728,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,81,81,0
Firm2,183,-154367.51861293783,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,81,81,0
Firm3,183,-160696.0881953188,102,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,81,81,0
Firm4,183,-175809.00338408237,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,82,82,0
Firm5,183,-168423.34194547968,73,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,82,82,0
Firm6,183,-167690.38485613168,552,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,82,82,0
Firm7,183,-187846.32738840944,1060,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,82,82,0
Firm8,183,-229482.42426171224,1529,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,82,82,0
Firm9,183,-181488.21622498747,1242,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,82,82,0
Firm10,183,-158852.49129695082,913,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,83,83,0
Firm1,184,-159028.42428641196,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,83,83,0
Firm2,184,-155159.44468803526,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,83,83,0
Firm3,184,-161411.38936364837,101,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,83,83,0
Firm4,184,-176604.54719496364,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,84,84,0
Firm5,184,-169189.08139718566,72,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,84,84,0
Firm6,184,-168445.9545215275,553,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,84,84,0
Firm7,184,-188703.484714371,1063,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,84,84,0
Firm8,184,-230538.1332384846,1535,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,84,84,0
Firm9,184,-182318.56114947938,1246,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,84,84,0
Firm10,184,-159544.46596483092,913,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,85,85,0
Firm1,185,-159743.53560621664,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,85,85,0
Firm2,185,-155951.3707631327,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,85,85,0
Firm3,185,-162126.69053197795,100,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,85,85,0
Firm4,185,-177400.0910058449,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,86,86,0
Firm5,185,-169941.7620340409,70,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,86,86,0
Firm6,185,-169212.80336011577,555,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,86,86,0
Firm7,185,-189560.64204033258,1066,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,86,86,0
Firm8,185,-231556.42144484387,1540,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,86,86,0
Firm9,185,-183158.95864476077,1252,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,86,86,0
Firm10,185,-160276.28046732658,918,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,87,87,0
Firm1,186,-160458.64692602132,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,87,87,0
Firm2,186,-156743.29683823013,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,87,87,0
Firm3,186,-162841.99170030752,99,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,87,87,0
Firm4,186,-178195.63481672617,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,88,88,0
Firm5,186,-170707.50148574688,69,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,88,88,0
Firm6,186,-169957.09385231917,555,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,88,88,0
Firm7,186,-190417.79936629414,1069,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,88,88,0
Firm8,186,-232648.52527176987,1547,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,88,88,0
Firm9,186,-184001.80643324117,1257,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,88,88,0
Firm10,186,-160976.2231021298,919,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,89,89,0
Firm1,187,-161173.758245826,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,89,89,0
Firm2,187,-157535.22291332757,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,89,89,0
Firm3,187,-163557.2928686371,98,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,89,89,0
Firm4,187,-178991.17862760744,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,90,90,0
Firm5,187,-171460.18212260213,67,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,90,90,0
Firm6,187,-170701.38434452258,555,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,90,90,0
Firm7,187,-191274.9566922557,1072,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,90,90,0
Firm8,187,-233704.23424854223,1553,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,90,90,0
Firm9,187,-184844.65422172158,1262,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,90,90,0
Firm10,187,-161708.03760462545,924,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,91,91,0
Firm1,188,-161888.86956563068,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,91,91,0
Firm2,188,-158327.148988425,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,91,91,0
Firm3,188,-164272.59403696668,97,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,91,91,0
Firm4,188,-179786.7224384887,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,92,92,0
Firm5,188,-172225.9215743081,66,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,92,92,0
Firm6,188,-171456.9540099184,556,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,92,92,0
Firm7,188,-192132.11401821728,1075,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,92,92,0
Firm8,188,-234759.94322531458,1559,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,92,92,0
Firm9,188,-185654.50674350155,1265,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,92,92,0
Firm10,188,-162415.94820635178,926,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,93,93,0
Firm1,189,-162603.98088543536,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,93,93,0
Firm2,189,-159119.07506352244,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,93,93,0
Firm3,189,-164987.89520529626,96,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,93,93,0
Firm4,189,-180582.26624936998,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,94,94,0
Firm5,189,-172978.60221116335,64,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,94,94,0
Firm6,189,-172223.80284850666,558,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,94,94,0
Firm7,189,-192989.27134417885,1078,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,94,94,0
Firm8,189,-235852.04705224058,1566,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,94,94,0
Firm9,189,-186497.35453198195,1270,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,94,94,0
Firm10,189,-163131.82677500122,929,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,95,95,0
Firm1,190,-163319.09220524004,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,95,95,0
Firm2,190,-159911.00113861987,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,95,95,0
Firm3,190,-165703.19637362583,95,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,95,95,0
Firm4,190,-181377.81006025124,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,96,96,0
Firm5,190,-173744.34166286932,63,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,96,96,0
Firm6,190,-172968.09334071007,558,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,96,96,0
Firm7,190,-193846.42867014042,1081,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,96,96,0
Firm8,190,-236907.75602901293,1572,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,96,96,0
Firm9,190,-187340.20232046235,1275,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,96,96,0
Firm10,190,-163831.76940980443,930,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,97,97,0
Firm1,191,-164034.20352504472,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,97,97,0
Firm2,191,-160702.9272137173,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,97,97,0
Firm3,191,-166418.4975419554,94,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,97,97,0
Firm4,191,-182173.3538711325,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,98,98,0
Firm5,191,-174497.02229972457,61,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,98,98,0
Firm6,191,-173734.94217929832,560,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,98,98,0
Firm7,191,-194703.585996102,1084,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,98,98,0
Firm8,191,-237963.46500578529,1578,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,98,98,0
Firm9,191,-188158.0443809658,1278,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,98,98,0
Firm10,191,-164563.5839123001,935,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,99,99,0
Firm1,192,-164749.3148448494,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,99,99,0
Firm2,192,-161494.85328881475,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,99,99,0
Firm3,192,-167133.798710285,93,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,99,99,0
Firm4,192,-182968.89768201378,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,100,100,0
Firm5,192,-175262.76175143055,60,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,100,100,0
Firm6,192,-174490.51184469415,561,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,100,100,0
Firm7,192,-195560.74332206356,1087,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,100,100,0
Firm8,192,-239018.14806229822,1584,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,100,100,0
Firm9,192,-189006.43141497063,1284,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,100,100,0
Firm10,192,-165263.5265471033,936,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,101,101,0
Firm1,193,-165464.42616465408,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,101,101,0
Firm2,193,-162286.77936391218,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,101,101,0
Firm3,193,-167849.09987861456,92,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,101,101,0
Firm4,193,-183764.44149289504,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,102,102,0
Firm5,193,-176015.4423882858,58,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,102,102,0
Firm6,193,-175246.08151008998,562,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,102,102,0
Firm7,193,-196417.90064802513,1090,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,102,102,0
Firm8,193,-240073.85703907057,1590,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,102,102,0
Firm9,193,-189849.27920345103,1289,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,102,102,0
Firm10,193,-165987.37308267585,940,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,103,103,0
Firm1,194,-166179.53748445876,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,103,103,0
Firm2,194,-163078.70543900962,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,103,103,0
Firm3,194,-168564.40104694414,91,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,103,103,0
Firm4,194,-184559.9853037763,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,104,104,0
Firm5,194,-176781.18183999177,57,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,104,104,0
Firm6,194,-175979.09282910096,561,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,104,104,0
Firm7,194,-197275.0579739867,1093,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,104,104,0
Firm8,194,-241129.56601584292,1596,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,104,104,0
Firm9,194,-190679.62412794295,1293,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,104,104,0
Firm10,194,-166703.2516513253,943,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,105,105,0
Firm1,195,-166894.64880426344,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,105,105,0
Firm2,195,-163870.63151410705,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,105,105,0
